land,city,balcony,living_space,total_rent,service_charge,base_rent,lift,pets_allowed,floor,no_rooms,garden,cellar,noParkSpaces
Brandenburg,Potsdam,False,72.0,740.0,90.0,650.0,False,negotiable,0.0,2.0,False,True,0.0
Brandenburg,Elbe_Elster_Kreis,False,68.49,399.39,68.49,330.9,False,negotiable,1.0,4.0,False,False,0.0
Brandenburg,Elbe_Elster_Kreis,False,84.54,711.37,90.0,621.37,True,no,1.0,2.0,False,False,0.0
Brandenburg,Dahme_Spreewald_Kreis,True,91.5,1130.0,260.0,870.0,False,negotiable,3.0,3.0,False,True,0.0
Brandenburg,Oberhavel_Kreis,False,92.32,820.0,80.0,740.0,False,no,3.0,3.0,False,False,0.0
Brandenburg,Cottbus,True,62.93,534.0,152.0,382.0,False,negotiable,2.0,3.0,False,True,1.0
Brandenburg,Havelland_Kreis,True,53.0,650.0,70.0,580.0,False,yes,1.0,2.0,False,True,1.0
Brandenburg,Uckermark_Kreis,False,72.6,588.99,189.0,399.99,False,no,4.0,3.0,False,True,0.0
Brandenburg,Potsdam_Mittelmark_Kreis,True,56.72,450.0,100.0,350.0,False,negotiable,2.0,1.0,False,True,0.0
Brandenburg,Spree_Neiße_Kreis,False,64.0,448.0,128.0,320.0,False,negotiable,1.0,2.0,True,True,0.0
Brandenburg,Cottbus,True,58.29,457.0,164.0,293.0,False,no,5.0,3.0,False,True,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,True,60.7,393.5,90.0,303.5,False,no,0.0,3.0,False,True,0.0
Brandenburg,Cottbus,False,52.61,500.0,160.0,340.0,True,negotiable,1.0,2.0,False,True,0.0
Brandenburg,Brandenburg_an_der_Havel,True,34.51,315.0,85.0,230.0,False,yes,0.0,1.0,False,True,0.0
Brandenburg,Brandenburg_an_der_Havel,True,63.16,412.54,62.0,350.54,False,no,1.0,2.0,False,False,0.0
Brandenburg,Brandenburg_an_der_Havel,False,80.34,626.18,112.0,514.18,False,negotiable,1.0,3.0,False,True,0.0
Brandenburg,Brandenburg_an_der_Havel,True,67.8,560.0,160.0,400.0,True,no,4.0,4.0,False,True,0.0
Brandenburg,Cottbus,True,41.0,370.0,90.0,280.0,True,no,1.0,1.0,False,False,1.0
Brandenburg,Oberspreewald_Lausitz_Kreis,True,58.67,440.0,125.0,315.0,False,negotiable,3.0,3.0,False,True,0.0
Brandenburg,Frankfurt_Oder,False,57.64,610.0,177.7,432.3,False,negotiable,2.0,2.0,True,True,0.0
Brandenburg,Dahme_Spreewald_Kreis,True,60.0,610.0,85.0,525.0,False,negotiable,1.0,2.0,False,True,1.0
Brandenburg,Ostprignitz_Ruppin_Kreis,False,90.79,600.11,91.69,508.42,False,no,1.0,3.0,False,True,0.0
Brandenburg,Potsdam_Mittelmark_Kreis,True,60.0,652.0,150.0,502.0,False,negotiable,2.0,2.0,False,True,1.0
Brandenburg,Barnim_Kreis,True,61.11,455.0,75.0,380.0,False,no,1.0,3.0,False,True,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,False,66.2,461.0,70.0,391.0,False,negotiable,2.0,3.0,False,True,1.0
Brandenburg,Teltow_Fläming_Kreis,True,79.36,893.6,100.0,793.6,False,no,1.0,3.0,True,True,1.0
Brandenburg,Dahme_Spreewald_Kreis,False,29.55,196.26,16.0,180.26,False,negotiable,5.0,1.0,False,True,0.0
Brandenburg,Barnim_Kreis,False,73.43,667.73,117.0,550.73,False,no,2.0,3.0,False,True,0.0
Brandenburg,Potsdam,True,83.41,735.0,240.0,495.0,False,no,3.0,4.0,False,True,0.0
Brandenburg,Elbe_Elster_Kreis,False,41.19,259.99,58.1,201.89,False,no,3.0,1.0,False,False,0.0
Brandenburg,Potsdam_Mittelmark_Kreis,True,72.0,1025.0,185.0,840.0,True,negotiable,0.0,2.0,True,True,1.0
Brandenburg,Teltow_Fläming_Kreis,True,92.78,730.0,100.0,630.0,False,negotiable,0.0,2.0,True,False,0.0
Brandenburg,Spree_Neiße_Kreis,False,62.0,324.0,45.0,279.0,False,no,3.0,2.0,False,False,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,True,74.0,520.0,180.0,340.0,False,negotiable,2.0,2.0,False,True,1.0
Brandenburg,Havelland_Kreis,True,65.72,764.48,155.26,609.22,False,no,0.0,3.0,False,True,0.0
Brandenburg,Oder_Spree_Kreis,True,60.4,528.5,75.5,453.0,False,yes,2.0,3.0,False,True,0.0
Brandenburg,Märkisch_Oderland_Kreis,True,58.54,387.0,65.0,322.0,False,negotiable,5.0,3.0,False,True,0.0
Brandenburg,Cottbus,False,54.8,460.0,180.0,280.0,False,negotiable,4.0,3.0,False,True,0.0
Brandenburg,Märkisch_Oderland_Kreis,False,78.0,522.0,72.0,450.0,False,negotiable,2.0,3.0,False,True,0.0
Brandenburg,Uckermark_Kreis,True,60.8,390.0,130.0,260.0,False,no,4.0,3.0,False,True,0.0
Brandenburg,Ostprignitz_Ruppin_Kreis,True,60.16,580.0,128.8,451.2,False,no,1.0,2.0,False,False,0.0
Brandenburg,Barnim_Kreis,False,64.53,435.0,55.0,380.0,False,no,2.0,2.0,False,False,0.0
Brandenburg,Ostprignitz_Ruppin_Kreis,False,59.13,413.0,59.0,354.0,False,no,1.0,2.0,False,True,1.0
Brandenburg,Dahme_Spreewald_Kreis,False,46.55,285.37,34.0,251.37,False,negotiable,4.0,2.0,False,True,0.0
Brandenburg,Oberhavel_Kreis,True,83.83,1131.71,209.58,922.13,False,negotiable,0.0,2.0,True,False,1.0
Brandenburg,Potsdam,True,77.0,967.51,156.0,811.51,True,negotiable,2.0,3.0,True,True,0.0
Brandenburg,Potsdam,True,49.82,674.0,125.0,549.0,True,negotiable,2.0,2.0,False,True,1.0
Brandenburg,Spree_Neiße_Kreis,False,48.25,391.0,120.0,271.0,True,negotiable,4.0,2.0,False,True,0.0
Brandenburg,Uckermark_Kreis,True,62.86,465.0,145.0,320.0,False,no,3.0,3.0,False,True,0.0
Brandenburg,Potsdam_Mittelmark_Kreis,True,40.0,350.0,50.0,300.0,False,negotiable,1.0,1.0,False,True,1.0
Brandenburg,Cottbus,True,84.2,670.0,170.0,500.0,False,negotiable,2.0,3.0,False,True,0.0
Brandenburg,Oberhavel_Kreis,False,53.0,562.0,67.0,495.0,False,negotiable,1.0,2.0,True,True,0.0
Brandenburg,Uckermark_Kreis,True,67.93,473.84,75.0,398.84,False,negotiable,2.0,3.0,False,True,1.0
Brandenburg,Oder_Spree_Kreis,False,75.0,715.0,190.0,525.0,False,no,3.0,3.0,True,True,1.0
Brandenburg,Uckermark_Kreis,False,84.0,655.0,100.0,555.0,False,negotiable,1.0,3.0,True,True,1.0
Brandenburg,Dahme_Spreewald_Kreis,True,31.5,399.0,95.0,304.0,False,no,1.0,1.0,False,True,0.0
Brandenburg,Ostprignitz_Ruppin_Kreis,True,90.07,798.0,158.0,640.0,True,negotiable,1.0,3.0,False,False,0.0
Brandenburg,Elbe_Elster_Kreis,True,60.17,423.0,92.0,331.0,False,no,3.0,3.0,False,True,0.0
Brandenburg,Barnim_Kreis,True,71.93,505.0,90.0,415.0,False,no,4.0,4.0,False,True,0.0
Brandenburg,Frankfurt_Oder,False,51.34,379.92,71.88,308.04,False,no,2.0,1.0,False,False,0.0
Brandenburg,Dahme_Spreewald_Kreis,True,52.05,694.74,145.74,549.0,True,negotiable,1.0,2.0,False,False,0.0
Brandenburg,Brandenburg_an_der_Havel,True,66.0,536.27,147.27,389.0,False,negotiable,1.0,2.0,False,True,0.0
Brandenburg,Oberhavel_Kreis,True,70.0,850.0,200.0,650.0,False,no,1.0,3.0,False,False,1.0
Brandenburg,Brandenburg_an_der_Havel,False,52.35,491.0,125.0,366.0,False,no,2.0,2.0,False,False,0.0
Brandenburg,Spree_Neiße_Kreis,True,95.0,551.0,95.0,456.0,False,negotiable,0.0,3.0,False,True,0.0
Brandenburg,Potsdam,True,71.67,1099.0,150.0,949.0,False,negotiable,4.0,4.0,False,False,0.0
Brandenburg,Oberhavel_Kreis,True,91.0,1045.89,90.39,955.5,False,no,1.0,4.0,False,True,2.0
Brandenburg,Spree_Neiße_Kreis,True,54.0,394.2,97.2,297.0,False,negotiable,1.0,2.0,True,True,1.0
Brandenburg,Oberspreewald_Lausitz_Kreis,False,47.82,270.0,40.0,230.0,False,no,1.0,2.0,False,True,0.0
Brandenburg,Oberhavel_Kreis,True,59.83,745.0,155.0,590.0,False,yes,1.0,2.0,False,True,1.0
Brandenburg,Uckermark_Kreis,True,95.0,700.0,170.0,530.0,False,no,0.0,3.0,False,False,0.0
Brandenburg,Frankfurt_Oder,True,80.08,611.81,171.37,440.44,False,no,2.0,3.0,False,False,0.0
Brandenburg,Oberhavel_Kreis,False,45.0,405.0,45.0,360.0,False,no,3.0,1.0,False,False,0.0
Brandenburg,Potsdam_Mittelmark_Kreis,True,74.0,729.0,90.0,639.0,False,no,2.0,3.0,False,True,0.0
Brandenburg,Barnim_Kreis,False,63.4,617.0,220.0,397.0,False,negotiable,3.0,2.0,False,True,1.0
Brandenburg,Prignitz_Kreis,False,62.0,339.0,59.0,280.0,False,negotiable,2.0,3.0,True,True,1.0
Brandenburg,Prignitz_Kreis,False,51.54,402.0,92.0,310.0,True,yes,3.0,2.0,False,True,0.0
Brandenburg,Frankfurt_Oder,False,51.6,412.79999999999995,77.4,335.4,False,negotiable,0.0,2.0,True,True,0.0
Brandenburg,Oder_Spree_Kreis,True,59.4,390.02,71.28,318.74,False,negotiable,4.0,2.0,False,True,0.0
Brandenburg,Teltow_Fläming_Kreis,False,22.0,520.0,60.0,460.0,False,no,1.0,1.0,True,True,0.0
Brandenburg,Cottbus,False,35.0,375.0,120.0,255.0,False,negotiable,4.0,2.0,False,False,0.0
Brandenburg,Elbe_Elster_Kreis,False,61.04,405.0,70.0,335.0,False,negotiable,2.0,3.0,False,True,0.0
Brandenburg,Potsdam,True,50.08,851.36,150.24,701.12,True,no,0.0,2.0,True,False,1.0
Brandenburg,Spree_Neiße_Kreis,False,102.0,690.0,200.0,490.0,False,negotiable,2.0,4.0,True,True,0.0
Brandenburg,Oder_Spree_Kreis,False,60.0,600.0,150.0,450.0,False,negotiable,1.0,2.0,False,True,0.0
Brandenburg,Spree_Neiße_Kreis,True,80.0,626.0,148.0,478.0,False,no,1.0,2.0,False,True,0.0
Brandenburg,Barnim_Kreis,False,45.85,388.41,56.0,332.41,False,no,1.0,2.0,False,True,0.0
Brandenburg,Cottbus,True,73.87,673.5,245.0,428.5,False,no,3.0,3.0,False,False,1.0
Brandenburg,Cottbus,True,62.97,629.71,157.43,472.28,True,negotiable,0.0,2.0,False,False,0.0
Brandenburg,Brandenburg_an_der_Havel,True,58.83,403.49,74.0,329.49,False,yes,3.0,3.0,False,False,0.0
Brandenburg,Havelland_Kreis,False,75.73,532.06,176.13,355.93,False,no,3.0,3.0,False,False,0.0
Brandenburg,Oder_Spree_Kreis,True,79.73,523.8299999999999,95.68,428.15,False,negotiable,4.0,3.0,False,True,0.0
Brandenburg,Oder_Spree_Kreis,False,56.0,550.0,130.0,420.0,False,negotiable,3.0,2.0,False,True,0.0
Brandenburg,Brandenburg_an_der_Havel,True,65.83,438.14,82.0,356.14,False,no,2.0,3.0,False,False,0.0
Brandenburg,Prignitz_Kreis,False,61.22,350.0,40.0,310.0,False,negotiable,1.0,3.0,False,True,0.0
Brandenburg,Potsdam,True,71.38,890.39,108.78,781.61,True,negotiable,3.0,2.0,False,True,0.0
Brandenburg,Potsdam,True,68.08,743.0,198.0,545.0,True,no,2.0,2.0,False,False,1.0
Brandenburg,Oberhavel_Kreis,False,53.0,600.0,130.0,470.0,False,negotiable,1.0,2.0,False,True,1.0
Brandenburg,Spree_Neiße_Kreis,False,47.3,321.58000000000004,104.0,217.58,False,no,1.0,2.0,False,True,0.0
Brandenburg,Uckermark_Kreis,True,36.73,335.0,90.0,245.0,True,no,3.0,1.0,False,True,0.0
Brandenburg,Potsdam_Mittelmark_Kreis,False,45.61,400.0,80.0,320.0,False,negotiable,1.0,1.0,False,False,0.0
Brandenburg,Barnim_Kreis,True,38.47,360.0,50.0,310.0,True,no,4.0,1.0,False,True,0.0
Brandenburg,Barnim_Kreis,True,63.82,850.4,173.91,676.49,False,negotiable,1.0,2.0,False,False,1.0
Brandenburg,Barnim_Kreis,True,50.3,410.0,60.0,350.0,False,no,2.0,2.0,False,True,0.0
Brandenburg,Brandenburg_an_der_Havel,True,40.99,244.75,48.0,196.75,True,yes,5.0,1.0,False,False,0.0
Brandenburg,Cottbus,True,56.99,400.0,124.88,275.12,False,no,4.0,3.0,False,False,0.0
Brandenburg,Barnim_Kreis,True,84.5,800.0,160.0,640.0,False,no,2.0,4.0,False,True,0.0
Brandenburg,Barnim_Kreis,False,47.0,469.0,169.0,300.0,False,no,1.0,2.0,False,True,1.0
Brandenburg,Frankfurt_Oder,True,70.87,634.28,209.06,425.22,True,no,0.0,2.0,False,False,0.0
Brandenburg,Uckermark_Kreis,True,59.47,398.09,71.0,327.09,False,negotiable,5.0,2.0,False,False,0.0
Brandenburg,Potsdam_Mittelmark_Kreis,True,65.0,810.0,150.0,660.0,False,no,2.0,2.0,True,True,1.0
Brandenburg,Oberspreewald_Lausitz_Kreis,True,64.0,480.0,62.0,418.0,False,yes,2.0,2.0,True,True,0.0
Brandenburg,Ostprignitz_Ruppin_Kreis,False,80.0,540.0,180.0,360.0,False,negotiable,2.0,3.0,False,False,0.0
Brandenburg,Spree_Neiße_Kreis,True,87.95,664.1600000000001,213.86,450.3,False,negotiable,1.0,4.0,False,True,0.0
Brandenburg,Brandenburg_an_der_Havel,True,68.54,547.0,157.0,390.0,False,yes,4.0,4.0,False,True,0.0
Brandenburg,Cottbus,True,62.26,405.93,82.18,323.75,False,negotiable,3.0,3.0,False,True,0.0
Brandenburg,Elbe_Elster_Kreis,True,59.85,295.0,70.0,225.0,False,no,3.0,3.0,False,True,0.0
Brandenburg,Teltow_Fläming_Kreis,True,80.0,720.0,80.0,640.0,True,negotiable,1.0,1.0,False,False,1.0
Brandenburg,Potsdam,True,73.77,797.0,115.0,682.0,False,no,1.0,2.0,False,True,0.0
Brandenburg,Potsdam_Mittelmark_Kreis,True,111.0,997.0,277.0,720.0,False,negotiable,2.0,5.0,False,True,1.0
Brandenburg,Brandenburg_an_der_Havel,False,40.0,360.0,80.0,280.0,False,no,3.0,1.0,False,False,0.0
Brandenburg,Barnim_Kreis,True,60.93,430.0,130.0,300.0,False,no,4.0,3.0,False,False,0.0
Brandenburg,Ostprignitz_Ruppin_Kreis,True,58.76,421.0,75.0,346.0,False,negotiable,3.0,3.0,False,True,0.0
Brandenburg,Oberhavel_Kreis,True,94.28,1000.0,225.0,775.0,False,no,1.0,4.0,False,True,1.0
Brandenburg,Ostprignitz_Ruppin_Kreis,False,65.76,469.0,70.0,399.0,False,no,2.0,3.0,False,False,0.0
Brandenburg,Frankfurt_Oder,True,45.94,434.0,135.0,299.0,False,negotiable,1.0,1.0,False,True,0.0
Brandenburg,Dahme_Spreewald_Kreis,True,71.89,980.3,201.3,779.0,True,negotiable,1.0,3.0,False,False,0.0
Brandenburg,Teltow_Fläming_Kreis,False,63.45,487.0,80.0,407.0,False,negotiable,2.0,3.0,True,True,0.0
Brandenburg,Brandenburg_an_der_Havel,False,62.5,540.0,140.0,400.0,False,no,1.0,3.0,False,False,0.0
Brandenburg,Prignitz_Kreis,False,61.1,360.0,50.0,310.0,False,negotiable,2.0,3.0,False,True,0.0
Brandenburg,Uckermark_Kreis,False,68.54,562.0,171.0,391.0,False,no,1.0,3.0,False,True,0.0
Brandenburg,Uckermark_Kreis,True,59.47,398.09,71.0,327.09,False,no,5.0,2.0,False,False,0.0
Brandenburg,Spree_Neiße_Kreis,True,60.0,341.0,66.0,275.0,False,negotiable,2.0,3.0,False,True,1.0
Brandenburg,Oberhavel_Kreis,False,36.89,469.0,100.0,369.0,True,negotiable,2.0,1.0,False,True,1.0
Brandenburg,Spree_Neiße_Kreis,False,95.92,600.0,215.0,385.0,False,no,2.0,3.0,False,True,0.0
Brandenburg,Potsdam,True,44.67,477.28999999999996,164.6,312.69,False,no,3.0,2.0,False,True,0.0
Brandenburg,Prignitz_Kreis,True,50.23,316.0,64.85,251.15,False,negotiable,2.0,2.0,False,True,0.0
Brandenburg,Ostprignitz_Ruppin_Kreis,False,59.34,391.0,76.49,314.51,False,yes,3.0,3.0,False,True,0.0
Brandenburg,Spree_Neiße_Kreis,True,39.09,305.0,40.0,265.0,False,negotiable,3.0,1.0,True,True,0.0
Brandenburg,Frankfurt_Oder,True,48.79,282.98,39.03,243.95,False,negotiable,1.0,2.0,False,True,0.0
Brandenburg,Märkisch_Oderland_Kreis,False,64.24,345.0,75.0,270.0,False,negotiable,2.0,2.0,False,True,0.0
Brandenburg,Cottbus,False,70.57,670.0,210.0,460.0,False,negotiable,2.0,2.0,False,True,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,False,65.44,395.0,65.0,330.0,False,no,2.0,3.0,False,True,0.0
Brandenburg,Cottbus,True,59.82,393.61,82.55,311.06,False,negotiable,1.0,2.0,False,True,0.0
Brandenburg,Spree_Neiße_Kreis,False,88.3,544.8199999999999,169.54,375.28,False,negotiable,3.0,3.0,True,True,0.0
Brandenburg,Uckermark_Kreis,True,59.28,334.8,71.0,263.8,False,no,5.0,2.0,False,False,0.0
Brandenburg,Teltow_Fläming_Kreis,False,62.35,420.24,56.12,364.12,False,no,1.0,2.0,False,False,0.0
Brandenburg,Brandenburg_an_der_Havel,True,62.49,470.12,160.17,309.95,False,no,0.0,2.0,False,True,0.0
Brandenburg,Barnim_Kreis,True,60.66,540.0,125.0,415.0,False,no,4.0,3.0,False,False,0.0
Brandenburg,Cottbus,True,80.26,570.0,220.0,350.0,False,negotiable,5.0,4.0,False,True,0.0
Brandenburg,Oder_Spree_Kreis,False,71.96,611.6600000000001,107.94,503.72,False,no,1.0,3.0,False,False,0.0
Brandenburg,Havelland_Kreis,True,42.0,550.0,130.0,420.0,False,no,3.0,2.0,True,False,1.0
Brandenburg,Prignitz_Kreis,False,60.0,430.0,120.0,310.0,False,negotiable,1.0,2.0,False,True,0.0
Brandenburg,Frankfurt_Oder,False,70.0,452.0,174.0,278.0,False,negotiable,2.0,2.0,True,True,0.0
Brandenburg,Cottbus,True,57.19,443.03000000000003,162.8,280.23,False,no,3.0,3.0,False,False,0.0
Brandenburg,Oberhavel_Kreis,True,75.53,920.0,260.0,660.0,False,no,3.0,3.0,False,True,1.0
Brandenburg,Dahme_Spreewald_Kreis,True,66.0,471.72,184.0,287.72,False,negotiable,2.0,2.0,False,True,1.0
Brandenburg,Barnim_Kreis,True,113.0,1026.0,226.0,800.0,False,no,2.0,4.0,True,False,2.0
Brandenburg,Oberhavel_Kreis,False,70.0,747.0,117.0,630.0,False,no,1.0,2.0,True,False,0.0
Brandenburg,Dahme_Spreewald_Kreis,True,56.0,934.0,150.0,784.0,False,negotiable,3.0,2.0,False,True,1.0
Brandenburg,Barnim_Kreis,False,29.8,405.0,90.0,315.0,False,no,1.0,1.0,True,True,0.0
Brandenburg,Potsdam_Mittelmark_Kreis,True,65.4,406.94,88.0,318.94,False,no,1.0,3.0,False,True,1.0
Brandenburg,Oberhavel_Kreis,False,36.0,365.0,30.0,335.0,False,no,1.0,1.0,False,True,0.0
Brandenburg,Barnim_Kreis,True,101.39,958.0,172.0,786.0,True,no,3.0,4.0,True,True,1.0
Brandenburg,Cottbus,True,77.0,750.0,250.0,500.0,True,negotiable,3.0,3.0,False,True,1.0
Brandenburg,Brandenburg_an_der_Havel,True,43.78,287.65999999999997,60.0,227.66,False,negotiable,2.0,2.0,False,True,0.0
Brandenburg,Brandenburg_an_der_Havel,False,85.0,739.0,200.0,539.0,False,yes,1.0,3.0,True,True,1.0
Brandenburg,Brandenburg_an_der_Havel,True,76.0,550.0,60.0,490.0,False,negotiable,2.0,3.0,True,True,0.0
Brandenburg,Ostprignitz_Ruppin_Kreis,False,98.0,625.0,85.0,540.0,False,no,3.0,2.0,False,False,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,False,50.0,290.0,30.0,260.0,False,no,0.0,2.0,True,True,0.0
Brandenburg,Cottbus,True,57.32,500.0,126.38,373.62,False,no,1.0,2.0,False,False,0.0
Brandenburg,Barnim_Kreis,False,21.44,382.0,87.0,295.0,False,no,0.0,1.0,False,False,0.0
Brandenburg,Potsdam_Mittelmark_Kreis,True,79.27,750.0,150.0,600.0,False,negotiable,1.0,3.0,False,True,0.0
Brandenburg,Oberhavel_Kreis,False,61.74,670.0,60.0,610.0,False,no,1.0,2.0,False,False,0.0
Brandenburg,Brandenburg_an_der_Havel,False,61.5,489.0,150.0,339.0,False,yes,1.0,3.0,False,True,0.0
Brandenburg,Dahme_Spreewald_Kreis,True,78.26,963.0,141.0,822.0,True,no,1.0,3.0,False,True,1.0
Brandenburg,Havelland_Kreis,False,56.1,455.0,75.0,380.0,False,negotiable,2.0,3.0,False,True,0.0
Brandenburg,Brandenburg_an_der_Havel,True,47.91,299.97,70.0,229.97,False,negotiable,3.0,2.0,False,True,0.0
Brandenburg,Havelland_Kreis,True,58.22,760.0,178.0,582.0,True,no,1.0,2.0,False,True,0.0
Brandenburg,Uckermark_Kreis,True,36.73,355.0,110.0,245.0,True,no,3.0,1.0,False,True,0.0
Brandenburg,Brandenburg_an_der_Havel,False,67.0,531.0,81.0,450.0,False,negotiable,2.0,3.0,False,True,0.0
Brandenburg,Oberhavel_Kreis,True,69.63,844.0,245.0,599.0,False,no,3.0,3.0,False,False,0.0
Brandenburg,Brandenburg_an_der_Havel,True,37.03,398.0,100.0,298.0,False,yes,0.0,1.0,True,True,0.0
Brandenburg,Brandenburg_an_der_Havel,False,41.9,335.0,90.0,245.0,False,no,3.0,2.0,False,False,0.0
Brandenburg,Oder_Spree_Kreis,True,69.97,476.5,91.66,384.84,False,yes,4.0,4.0,False,True,0.0
Brandenburg,Barnim_Kreis,True,71.93,520.0,90.0,430.0,False,no,3.0,4.0,False,True,0.0
Brandenburg,Spree_Neiße_Kreis,False,64.0,448.0,128.0,320.0,False,negotiable,0.0,2.0,True,True,0.0
Brandenburg,Cottbus,True,58.65,484.46,161.88,322.58,False,negotiable,4.0,3.0,False,True,0.0
Brandenburg,Märkisch_Oderland_Kreis,True,101.0,1010.0,202.0,808.0,False,no,3.0,2.0,False,True,1.0
Brandenburg,Uckermark_Kreis,False,58.65,345.0,50.0,295.0,False,negotiable,2.0,3.0,False,True,0.0
Brandenburg,Potsdam,True,57.2,635.0,180.0,455.0,False,no,0.0,2.0,False,True,1.0
Brandenburg,Barnim_Kreis,False,63.0,620.0,160.0,460.0,True,no,1.0,2.0,False,True,0.0
Brandenburg,Barnim_Kreis,False,55.0,440.0,110.0,330.0,False,yes,1.0,2.0,True,False,1.0
Brandenburg,Potsdam_Mittelmark_Kreis,True,108.19,749.14,100.0,649.14,False,no,4.0,5.0,False,True,0.0
Brandenburg,Märkisch_Oderland_Kreis,True,50.0,400.0,100.0,300.0,False,negotiable,0.0,2.0,False,False,1.0
Brandenburg,Elbe_Elster_Kreis,False,58.11,406.78000000000003,87.17,319.61,False,no,2.0,2.0,False,False,1.0
Brandenburg,Uckermark_Kreis,True,60.8,435.0,135.0,300.0,False,no,3.0,3.0,False,True,0.0
Brandenburg,Cottbus,False,57.0,459.0,117.0,342.0,False,no,3.0,2.0,False,False,0.0
Brandenburg,Cottbus,False,55.0,505.0,120.0,385.0,False,no,2.0,2.0,False,False,0.0
Brandenburg,Havelland_Kreis,True,74.0,860.0,120.0,740.0,False,negotiable,0.0,3.0,True,False,1.0
Brandenburg,Ostprignitz_Ruppin_Kreis,False,80.91,670.0,250.0,420.0,False,no,1.0,3.0,False,True,1.0
Brandenburg,Elbe_Elster_Kreis,False,47.31,282.45,47.31,235.14,False,negotiable,4.0,2.0,False,False,0.0
Brandenburg,Cottbus,True,82.72,700.0,165.44,534.56,False,negotiable,0.0,2.0,True,False,1.0
Brandenburg,Barnim_Kreis,False,60.84,510.0,70.0,440.0,False,no,3.0,3.0,False,False,0.0
Brandenburg,Havelland_Kreis,True,69.17,972.21,73.0,899.21,False,no,0.0,2.0,True,False,2.0
Brandenburg,Spree_Neiße_Kreis,True,67.0,543.0,113.0,430.0,False,no,2.0,2.0,False,True,0.0
Brandenburg,Dahme_Spreewald_Kreis,True,92.5,920.0,180.0,740.0,False,negotiable,1.0,3.0,False,True,0.0
Brandenburg,Teltow_Fläming_Kreis,False,87.0,550.0,155.0,395.0,False,negotiable,3.0,3.0,False,True,2.0
Brandenburg,Uckermark_Kreis,True,60.8,415.0,135.0,280.0,False,no,4.0,3.0,False,True,0.0
Brandenburg,Oberhavel_Kreis,True,84.64,821.01,101.57,719.44,False,no,1.0,3.0,False,True,1.0
Brandenburg,Elbe_Elster_Kreis,True,77.0,487.0,107.0,380.0,False,yes,4.0,4.0,False,True,0.0
Brandenburg,Spree_Neiße_Kreis,True,72.0,510.0,165.0,345.0,False,negotiable,2.0,3.0,False,True,1.0
Brandenburg,Cottbus,True,76.65,640.71,196.14,444.57,False,no,5.0,3.0,False,False,0.0
Brandenburg,Potsdam_Mittelmark_Kreis,False,85.0,1118.0,158.0,960.0,False,no,1.0,3.0,False,True,0.0
Brandenburg,Prignitz_Kreis,False,62.15,360.0,50.0,310.0,False,negotiable,2.0,3.0,False,True,0.0
Brandenburg,Brandenburg_an_der_Havel,True,69.0,499.0,160.0,339.0,False,yes,2.0,3.0,False,True,0.0
Brandenburg,Cottbus,True,76.14,504.04,100.5,403.54,False,negotiable,4.0,3.0,False,True,0.0
Brandenburg,Brandenburg_an_der_Havel,False,62.5,540.0,140.0,400.0,False,no,1.0,3.0,True,True,0.0
Brandenburg,Havelland_Kreis,True,62.53,867.9200000000001,168.84,699.08,False,no,0.0,2.0,True,True,0.0
Brandenburg,Prignitz_Kreis,False,54.06,300.0,60.0,240.0,False,yes,4.0,3.0,False,True,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,False,71.36,464.0,85.0,379.0,False,negotiable,1.0,3.0,False,False,0.0
Brandenburg,Cottbus,True,57.22,433.36,141.54,291.82,False,no,4.0,3.0,False,False,0.0
Brandenburg,Havelland_Kreis,False,80.0,730.0,80.0,650.0,False,negotiable,2.0,3.0,True,True,0.0
Brandenburg,Märkisch_Oderland_Kreis,False,60.0,530.0,215.0,315.0,True,no,3.0,2.0,False,False,0.0
Brandenburg,Märkisch_Oderland_Kreis,False,39.0,440.0,50.0,390.0,False,no,1.0,1.0,True,False,0.0
Brandenburg,Cottbus,True,64.73,504.48,186.83,317.65,False,no,4.0,4.0,False,False,0.0
Brandenburg,Cottbus,True,49.47,430.0,144.96,285.04,False,no,2.0,2.0,False,False,0.0
Brandenburg,Prignitz_Kreis,True,44.07,300.0,55.0,245.0,False,yes,0.0,2.0,False,True,0.0
Brandenburg,Uckermark_Kreis,True,74.6,443.0,93.0,350.0,False,no,5.0,4.0,False,False,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,False,46.07,301.14,80.0,221.14,False,no,0.0,2.0,False,True,0.0
Brandenburg,Potsdam_Mittelmark_Kreis,True,78.08,455.46999999999997,106.7,348.77,False,no,1.0,3.0,False,True,1.0
Brandenburg,Cottbus,True,64.0,585.0,150.0,435.0,False,yes,2.0,2.0,True,True,1.0
Brandenburg,Barnim_Kreis,True,59.31,467.5,149.0,318.5,False,no,4.0,2.0,False,True,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,True,74.0,413.0,80.0,333.0,False,negotiable,3.0,4.0,False,False,0.0
Brandenburg,Cottbus,True,109.0,829.0,130.0,699.0,False,negotiable,3.0,3.0,False,True,1.0
